,package,description,category
51246,,"['envvied', 'first', 'window', 'store', 'allows', 'browse', 'shop', 'directly', 'hottest', 'photo', 'online', 'join', 'community', 'fashion', 'lover', 'inspired']",Shopping
51264,,"['shopy', 'allows', 'create', 'shopping', 'list', 'product', 'synchronize', 'device', 'family', 'going', 'supermarket', 'someone', 'family', 'add', 'product', 'case', 'sufficient', 'record', 'single', 'family', 'user', 'access', 'login', 'password', 'credential', 'send', 'smartphone', 'add', 'product', 'simply', 'scanning', 'bar', 'code', 'pack', 'finish', 'search', 'product', 'catalog', 'used', 'application']",Shopping
51403,,"['check', 'price', 'mobile', 'phone', 'smartphone', 'tablet', 'gadget', 'ease', 'harga', 'handphone', 'application', 'browse', 'priced', 'gadget', 'ease', 'global', 'local', 'brand', 'locate', 'select', 'gadget', 'suit', 'budget', 'select', 'brand', 'gadget', 'see', 'list', 'existing', 'phone', 'information', 'specification', 'price', 'comparison', 'gadget', 'smartphone', 'android', 'io', 'iphone', 'blackberry', 'window', 'gsm', 'cdma', 'complete', 'various', 'source', 'reputable', 'price', 'continue', 'update', 'day', 'used', 'facilitate', 'compare', 'choose', 'appropriate', 'cell', 'phone', 'keep', 'current', 'news', 'updated', 'hp', 'tablet', 'gadget', 'well-known', 'news', 'source', 'stay', 'date', 'news', 'trend', 'latest', 'smartphone', 'mobile', 'phone', 'full', 'specification', 'price', 'mobile', 'phone', 'realtime', 'price', 'information', 'server', 'mobile', 'phone', 'specification', 'information', 'read', 'offline', 'updated', 'news', 'trend', 'mobile', 'phone', 'gadget', 'tablet', 'smartphone', 'search', 'based', 'name', 'price', 'navigation', 'simple', 'clean', 'easy']",Shopping
51412,,"['multiple', 'currency', 'converter', 'work', 'offline', '+140k', 'downloads', 'quick', 'currency', 'converter', 'n9/symbian', 'version', 'fresh', 'window', 'phone', 'version', 'intuitive', 'currency', 'converter', 'tool', 'used', 'offline', 'interface', 'show', 'multiple', 'conversion', 'rate', 'time', 'standard', 'requirement', 'currency', 'converter', 'today', 'rate', 'image', 'provided', 'ecb', 'imf', 'fotw']",Shopping
51512,,"['best', 'freebie', 'around', 'phone']",Shopping
51579,,"['《快拍购物搜索》', '云比价，贼便宜！', '是大众购物必备应用，安装后只要拿出手机轻轻一扫，无论是二维码还是商品条码对应的商品价格、厂家、商店位置立即呈现，轻松选择最近最便宜的购物点或在线网店，体验一站式移动购物带来的便利.有了它，多家著名网店', '京东、淘宝、一号店、卓越、当当', '所有商品价格尽收其中！坐享火拼低价带来的快乐！最新加入二维码引擎！', '功能介绍：', '条码、关键字查询商品信息', '自动对焦扫码购物', '二维码识别', '网店货比三家、省钱购物', '超市价格一目了然', '身边便利店给力配送', '扫码历史查询', '收藏心仪商品', '1.6版最新特性', '1、新增二维码识别功能，可解析名片、网址、文本、火车票等各种类型二维码；', '2、新增大量书籍杂志类条码库；', '3、支持横屏扫码模式；', '4、修复网上商店名称乱码的bug；', '注：该软件中的内容、介绍均为中文', 'description', 'kuaipai', 'shopping', 'search', 'cloud', 'price', 'relation', 'cheapest', 'price', 'searched', 'essential', 'application', 'daily', 'shopping', 'installed', 'scan', 'bar', 'code', 'commodity', 'buy', 'price', 'factory', 'store', 'location', 'commodity', 'displayed', 'also', 'scan', 'qr', 'code', 'way', 'shopper', 'choose', 'nearest', 'cheapest', 'store', 'experience', 'one-', 'station', 'shopping', 'many', 'commodity', 'information', 'kuaipai', 'shopping', 'search', 'including', '360buy', 'taobao', 'yihaodian', 'amazon', 'dangdang', 'etc', 'please', 'enjoy', 'happiness', 'shopping', 'recently', 'increased', 'engine', 'qr', 'code', 'introduction', 'functionality', 'check', 'commodity', 'information', 'barcode', 'key', 'word', 'auto-', 'focus', 'barcode', 'scan', 'shopping', 'qr', 'code', 'recognition', 'price', 'comparison', 'money-saving', 'shopping', 'supermarket', 'price', 'glance', 'good', 'distribution', 'store', 'around', 'scan', 'code', 'history', 'add', 'favorite', 'commodity', 'version', 'following', 'newest', 'increase', 'qr', 'code', 'recognition', 'feature', 'business', 'card', 'text', 'train', 'ticket', 'type', 'qr', 'code', 'increase', 'large', 'number', 'book', 'magazine', 'class', 'barcode', 'library', 'horizontal', 'scan', 'code', 'mode', 'fix', 'bug', 'shop', 'name', 'garbled', 'notice', 'content', 'introduction', 'software', 'chinese']",Shopping
51669,,"['augmented', 'store', 'b2b', '/b2c', 'platform', 'designed', 'business', 'continuity', 'store', 'solution', 'allows', 'end', 'customer', 'view', 'augmented', 'reality', 'virtual', 'store', 'home', 'store', 'personell', 'continue', 'creating', 'relationship', 'visitor', 'store', 'even', 'remotely', 'entering', 'experience', 'avatar', 'supporting', 'customer', 'choice', 'desired', 'article', 'available', 'retail', 'sector', 'also', 'fashion']",Shopping
52527,,"['program', 'designed', 'compile', 'shopping', 'list', 'program', 'trip', 'store', 'would', 'much', 'convenient', 'write', 'necessary', 'purchase', 'piece', 'paper', 'smartphone', 'enjoy', 'variety', 'capability', 'program', '-sync', 'www.вкусномир.рф', '-making', 'multiple', 'list', 'simultaneously', '-extended', 'sorting', '-basic', 'food', 'group', '-color', 'indication', 'group', 'list', '-sending', 'list', 'sm', 'onedrive', '-create', 'list', 'text', 'sm', '-loading', 'onedrive', '-ability', 'consolidate', 'multiple', 'list', 'desktop', '-tip-when', 'added', 'list', '-ability', 'specify', 'amount', 'comment', '-ability', 'create', 'edit', 'group', 'good', '-the', 'ability', 'customize', 'font', 'size', 'indentation', 'list']",Shopping
52633,,"['remote', 'selling', 'provides', 'engaging', 'enriched', 'selling', 'experience', 'create', 'way', 'enables', 'keep', 'emotional', 'aspect', 'client', 'sale', 'assistant', 'home', 'purchase', 'without', 'losing', 'efficacy', 'user', 'connecting', 'team', 'collaborative', 'platform', 'share', 'point', 'view', 'sale', 'assistant', 'thanks', 'spatial', 'anchor', 'draw', 'several', 'medium', 'content', 'related', 'specific', 'product', 'phygital', 'physical', 'digital', 'experience', 'allows', 'store', 'assistant', 'lead', 'sale', 'session', 'following', 'preconfigurated', 'journey']",Shopping
52652,,"['reliable', 'e-commerce', 'platform', 'since', 'november', 'buyloy', 'sell', 'consumer', 'product', 'z', 'cambodian', 'people', 'make', 'life', 'easier', 'review', 'award', 'customer', 'saying', 'excellent', 'service', 'reliable', 'kimleng', 'promise', 'delivery', 'time', 'customer', 'channa', 'buyloy', 'winner', 'people', 'choice', 'cambodia', 'rice', 'bowl', 'startup', 'award', 'arranged', 'asean', 'startup', 'award', 'part', 'global', 'startup', 'award', 'providing', 'annual', 'spotlight', 'dare', 'dream', 'big', 'shape', 'way', 'future', 'look', 'buyloy', 'selected', 'local', 'tech', 'startup', 'join', 'smartscale', 'acceleration', 'programme', 'mekong', 'strategic', 'partner', 'supported', 'smart', 'axiata', 'usaid', 'development', 'innovation', 'fund', 'seedstars', 'buyloy', 'also', 'chosen', 'top', 'local', 'tech', 'startup', 'seedstars', 'phnom', 'penh', 'competition', 'year', 'seedstars', 'swiss-based', 'private', 'group', 'company', 'mission', 'impact', 'people', 'life', 'emerging', 'market', 'technology', 'entrepreneurship', 'main', 'buyloy', 'developed', 'online', 'shopping', 'made', 'easy', 'reliable', 'main', 'function', 'product', 'search', 'simple', 'easy', 'fast', 'search', 'product', 'looking', 'besides', 'search', 'buyloy', 'description', 'list', 'following', 'shop', 'pay', 'track', 'order', 'progress', 'ability', 'view', 'save/favorite', 'share', 'friends/social', 'medium', 'product', 'tap', 'thousand', 'product', 'kind', 'department']",Shopping
53048,,"['search', 'japan', 'yahoo', 'shopping']",Shopping
53489,,"['trusted', 'million', 'user', 'country', 'coin', 'wallet', 'popular', 'secure', 'cryptocurrency', 'bitcoin', 'wallet', 'coin', 'wallet', 'easily', 'buy', 'sell', 'exchange', 'bitcoin', 'btc', 'bitcoin', 'cash', 'bch', 'ethereum', 'eth', 'litecoin', 'ltc', 'dogecoin', 'doge', 'dash', 'dash', 'ripple', 'xrp', 'stellar', 'xlm', 'eos', 'monero', 'xmr', 'binance', 'smart', 'chain', 'bnb', 'erc20', 'bep20', 'defi', 'token', '120b', 'transacted', 'cryptocurrency', 'coin', 'wallet', 'window', 'simplest', 'secure', 'way', 'purchase', 'protect', 'bitcoin', 'wallet', 'cryptocurrency', 'bitcoin', 'wallet', 'started', 'second', 'user-friendly', 'cryptocurrency', 'wallet', 'registration', 'sign', 'ups', 'required', 'start', 'bitcoin', 'wallet', 'easily', 'exchange', 'sell', 'hold', 'buy', 'bitcoin', 'btc', 'bch', 'eth', 'bnb', 'xrp', 'dash', 'ltc', 'doge', 'xmr', 'cryptocurrency', 'using', 'wallet', 'also', 'access', 'decentralized', 'application', 'dapps', 'powered', 'ethereum', 'binance', 'smart', 'chain', 'smart', 'contract', 'easily', 'buy', 'bitcoin', 'bitcoin', 'cash', 'ethereum', 'coin', 'wallet', 'make', 'simple', 'buy', 'bitcoin', 'cryptocurrency', 'credit', 'card', 'checking', 'account', 'cash', 'another', 'cryptocurrency', 'trade', 'btc', 'bitcoin', 'cash', 'bch', 'ethereum', 'ether', 'eth', 'binance', 'coin', 'bnb', 'popular', 'erc20', 'bep20', 'token', 'instantly', 'cryptocurrencies', 'token', 'coin', 'wallet', 'secure', 'digital', 'wallet', 'store', 'valuable', 'cryptocurrency', 'place', 'pocket', 'cryptocurrency', 'protected', 'device', 'utilizing', 'industry-leading', 'hardware', 'encryption', 'coin', 'wallet', 'provides', 'simple', 'secure', 'wallet', 'access', 'private', 'key', 'crypto', 'bitcoin', 'wallet', 'security', 'privacy', 'create', 'account', 'signup', 'coin', 'wallet', 'connects', 'directly', 'blockchain', 'network', 'maximum', 'security', 'privacy', 'server-free', 'environment', 'fully', 'localizes', 'installed', 'application', 'wallet', 'total', 'control', 'privacy', 'crypto', 'wallet', 'fast', 'bitcoin', 'wallet', 'bitcoin', 'wallet', 'question', 'answered', 'le', 'hour', 'global', 'team', 'ready', 'everyone', 'first-time', 'bitcoin', 'wallet', 'buyer', 'longtime', 'cryptocurrency', 'wallet', 'holder', 'designed', 'wallet', 'beginner', 'expert', 'coin', 'wallet', 'easy', 'everyone', 'crypto', 'wallet', 'beginner', 'seasoned', 'bitcoin', 'wallet', 'expert', ""'ll"", 'see', 'easy', 'exchange', 'sell', 'buy', 'cryptocurrency', 'bitcoin', 'wallet', 'crypto', 'payment', 'quickly', 'send', 'cryptocurrency', 'payment', 'anyone', 'anywhere', 'world', 'feedback', 'assistance', 'reach', 'u', 'coin.space', 'also', 'find', 'u', 'twitter', 'coinappwallet']",Shopping
53641,,"['save', 'le', 'buy', 'join', 'hot', 'uk', 'deal', 'network', 'join', 'thousand', 'others', 'big', 'saving', 'submitted', 'user', 'never', 'pay', 'full', 'price']",Shopping
53695,,"['shopping', 'aide', 'assist', 'purchase', 'create', 'manage', 'shopping', 'list', 'product', 'buy', 'next', 'time', 'go', 'market', 'shopping', 'move', 'bought', 'item', 'shopping', 'basket', 'put', 'back', 'returned', 'item', 'shopping', 'list', 'finished', 'shopping', 'item', 'shopping', 'bag', 'appear', 'checklist', 'allows', 'check', 'purchase', 'completeness', 'memorises', 'bought', 'product', 'help', 'suggestion', 'creating', 'shopping', 'list', 'next', 'purchase']",Shopping
53765,,"['vantage', 'circle', 'india', 'leading', 'employee', 'advantage', 'platform', 'brings', 'special', 'offer', 'exclusive', 'across', 'various', 'segment', 'restaurant', 'automobile', 'travel', 'electronics', 'apparel', 'home', 'product', 'kid', 'etc', 'customized', 'best', 'privilege', 'handpicked', 'national', 'international', 'brand', 'time', 'mobile', 'device', 'official', 'vantage', 'circle', 'window', 'phone', 'special', 'intuitive', 'user', 'friendly', 'interface', 'enable', 'signed-in', 'user', 'browse', 'multiple', 'product', 'category', 'also', 'quick', 'keyword', 'search', 'user', 'simply', 'click', 'button', 'avail', 'coupon', 'code', 'detail', 'needed', 'avail', 'deal', 'debit', 'credit', 'card', 'required', 'online', 'deal', 'section', 'featuring', 'india', 'loved', 'brand', 'flipkart', 'amazon', 'etc', 'button', 'click', 'away', 'card', 'deal', 'section', 'featuring', 'deal', 'corporates', 'open', 'information', 'distance', 'user', 'location', 'map']",Shopping
54080,,"['disfrutá', 'los', 'beneficios', 'que', 'te', 'ofrece', 'club', 'la', 'nación', 'desde', 'tu', 'dispositivo', 'móvil', 'simplemente', 'descargá', 'la', 'aplicación', 'tendrás', 'acceso', 'los', 'mejores', 'descuentos', 'beneficios', 'que', 'puedes', 'encontrar', 'desde', 'donde', 'estés', 'para', 'que', 'puedas', 'disfrutar', 'de', 'ellos', 'cuando', 'quieras', 'elegí', 'tu', 'tarjeta', 'accedé', 'todos', 'los', 'descuentos', 'beneficios', 'desde', 'tu', 'dispositivo', 'móvil', 'encontrá', 'los', 'beneficios', 'más', 'cercanos', 'tu', 'ubicación', 'través', 'del', 'mapa', 'realizá', 'búsqueda', 'de', 'beneficios', 'descuentos', 'por', 'categorías', 'por', 'palabras', 'de', 'forma', 'más', 'fácil', 'sencilla', 'qué', 'esperás', 'para', 'descargar', 'la', 'aplicación', 'comenzar', 'disfrutar', 'de', 'todos', 'los', 'beneficios', 'que', 'club', 'la', 'nación', 'tiene', 'para', 'vos', 'en', 'esta', 'versión', 'hemos', 'evolucionado', 'incorporando', 'la', 'siguientes', 'funcionalidades', 'características', 'rediseño', 'completo', 'de', 'la', 'aplicación', 'estética', 'renovada', 'orientada', 'imágenes', 'funcionalidad', 'de', 'geolocalización', 'mejorada', 'lista', 'de', 'favoritos', 'para', 'que', 'agentes', 'los', 'beneficios', 'que', 'ma', 'te', 'gusten', 'ma', 'sencilla', 'facil', 'de', 'usar', 'ma', 'opciones', 'para', 'que', 'compartas', 'lo', 'que', 'quieras', 'en', 'tus', 'redes', 'sociales', 'mail', 'sm', 'whatsapp']",Shopping
54268,,"['track', 'product', 'price', 'find', 'best', 'deal', 'graphpriceone', 'price', 'tracker', 'allows', 'track', 'price', 'product', 'price', 'alert', 'notification', 'whenever', 'price', 'product', 'interested', 'change', 'copy', 'url', 'product', 'open', 'graphpriceone', 'click', ""'add"", 'product']",Shopping
54680,,"['simplest', 'quickest', 'way', 'calculate', 'saving', 'support', 'multiple', 'discount', 'show', 'final', 'price', 'discount', 'saving']",Shopping
54870,,"['happy', 'pet', 'mean', 'happy', 'world', 'dog', 'cat', 'bird', 'pet', 'indianpetshop', 'stop', 'shop', 'product', 'beloved', 'pet', 'food', 'accessory', 'grooming', 'product', 'anything', 'else', 'available', 'click', 'button']",Shopping
55069,,"['program', 'allows', 'select', 'item', 'grocery', 'shopping', 'trip', 'put', 'walking', 'order', 'particular', 'store', 'first', 'select', 'item', 'wish', 'purchase', 'list', 'wish', 'add', 'extra', 'item', 'list', 'selection', 'may', 'making', 'selection', 'next', 'step', 'view', 'selected', 'item', 'point', 'selection', 'alphabetical', 'order', 'view', 'selection', 'walking', 'order', 'particular', 'store', 'order', 'category', 'item', 'store', 'category', 'meat', 'dairy', 'etc', 'ordered', 'category', 'store', 'one-time', 'process', 'done', 'may', 'view', 'selection', 'either', 'alphabetical', 'order', 'store', 'order', 'program', 'allows', 'three', 'different', 'store', 'list', 'walking', 'order', 'store', 'real', 'time', 'saver', 'make', 'one-time', 'expenditure', 'time', 'spent', 'order', 'category', 'store', 'item', 'store', 'order', 'go', 'shopping', 'taking', 'phone', 'shop', 'place', 'item', 'grocery', 'cart', 'tap', 'item', 'list', 'place', 'check', 'mark', 'second', 'tap', 'remove', 'check', 'mark', 'another', 'alternative', 'ordered', 'shopping', 'list', 'tap', ""'send"", 'ordered', 'list', 'via', 'entry', 'way', 'someone', 'else', 'shopping', 'perhaps', 'made', 'shopping', 'list', 'would', 'save', 'archive', 'list', 'future', 'may', 'also', 'retrieve', 'archived', 'list', 'convenience', 'may', 'download', 'list', 'item', 'print', 'computer', 'reference', 'kitchen', '//www.lamartinsoftware.com/grocery/kitchenlist.pdf', 'version', 'make', 'two', 'minor', 'change', 'code', 'send', 'question', 'comment', 'info', 'lamartinsoftware.com']",Shopping
